variant,method,true,estimate,se,covered,rep,seed
Positivity stress,Oracle state,1.0785719145921273,1.116743634736493,0.09465616336585249,1,717,1643226381
Outcome compression,Design erasure,1.1012155648543394,1.3074719063291576,0.08876126168509776,0,717,1643226381
Outcome compression,Admissible refinement,1.1012155648543394,1.2533427276654152,0.0928843615452274,1,717,1643226381
Outcome compression,Oracle state,1.1012155648543394,1.2414783652644084,0.09245777737093769,1,717,1643226381
Nonclassical representation,Design erasure,1.0497427754705917,1.1176746550215848,0.08416378695513571,1,717,1643226381
Nonclassical representation,Admissible refinement,1.0497427754705917,1.0903025359015173,0.0847261620804224,1,717,1643226381
Nonclassical representation,Oracle state,1.0497427754705917,1.0842829044469422,0.08161835146162584,1,717,1643226381
Baseline,Design erasure,1.1068422350199185,1.1353073594106033,0.09302237473595706,1,718,3618648545
Baseline,Admissible refinement,1.1068422350199185,0.9915565076846776,0.08902647444708316,1,718,3618648545
Baseline,Oracle state,1.1068422350199185,1.0107204144264097,0.08865758887354705,1,718,3618648545
Positivity stress,Design erasure,1.0959707006066957,1.2460377314158946,0.0922374320763415,1,718,3618648545
Positivity stress,Admissible refinement,1.0959707006066957,1.0031928516929975,0.09949223827793376,1,718,3618648545
Positivity stress,Oracle state,1.0959707006066957,1.005530085710502,0.09100893084928043,1,718,3618648545
Outcome compression,Design erasure,1.0925280037405687,1.1764290740960384,0.0838960912280501,1,718,3618648545
Outcome compression,Admissible refinement,1.0925280037405687,1.1264329823705703,0.0889315538649362,1,718,3618648545
Outcome compression,Oracle state,1.0925280037405687,1.1344681525286988,0.0880733768746386,1,718,3618648545
Nonclassical representation,Design erasure,1.0650015868958977,1.0565182886437319,0.07954085978488798,1,718,3618648545
Nonclassical representation,Admissible refinement,1.0650015868958977,1.0120734036448549,0.07910414000751471,1,718,3618648545
Nonclassical representation,Oracle state,1.0650015868958977,1.0302436468614897,0.07862431636015194,1,718,3618648545
Baseline,Design erasure,1.0768078832569108,1.228193983550486,0.10310713112440059,1,719,113281859
Baseline,Admissible refinement,1.0768078832569108,1.0379359245162687,0.09637745657192262,1,719,113281859
Baseline,Oracle state,1.0768078832569108,1.0622668926367786,0.09518847653420343,1,719,113281859
Positivity stress,Design erasure,1.0778766020604118,1.4018780304389618,0.09284781746011958,0,719,113281859
Positivity stress,Admissible refinement,1.0778766020604118,1.136162527991889,0.09927133309862152,1,719,113281859
Positivity stress,Oracle state,1.0778766020604118,1.135258854697056,0.09837824994950879,1,719,113281859
Outcome compression,Design erasure,1.071585772917233,1.085491968586494,0.0823908570612059,1,719,113281859
Outcome compression,Admissible refinement,1.071585772917233,0.9887265050886103,0.08205619935049048,1,719,113281859
Outcome compression,Oracle state,1.071585772917233,0.9961561592154371,0.08387338813206627,1,719,113281859
Nonclassical representation,Design erasure,1.0600480559921648,1.0876263772147028,0.08419349447599861,1,719,113281859
Nonclassical representation,Admissible refinement,1.0600480559921648,1.0317145612440475,0.08778440406945658,1,719,113281859
Nonclassical representation,Oracle state,1.0600480559921648,1.0321771671908389,0.08513380190755539,1,719,113281859
Baseline,Design erasure,1.0776571739039962,1.183246103985402,0.10730580687108657,1,720,22096967
Baseline,Admissible refinement,1.0776571739039962,1.0289765740212182,0.10307180201253534,1,720,22096967
Baseline,Oracle state,1.0776571739039962,1.0686727425110647,0.10243565484411639,1,720,22096967
Positivity stress,Design erasure,1.0584931790805452,1.4201558462360568,0.10051047863079328,0,720,22096967
Positivity stress,Admissible refinement,1.0584931790805452,1.0369028194537557,0.10020185639279422,1,720,22096967
Positivity stress,Oracle state,1.0584931790805452,1.0587469409705883,0.10217152670891168,1,720,22096967
Outcome compression,Design erasure,1.0513570645823123,1.1593593001169218,0.08017645413781917,1,720,22096967
Outcome compression,Admissible refinement,1.0513570645823123,1.079062225366274,0.08503487814542995,1,720,22096967
Outcome compression,Oracle state,1.0513570645823123,1.0889011646964435,0.08107359209709919,1,720,22096967
Nonclassical representation,Design erasure,1.0585853585531677,1.0790496555005675,0.0874116739342625,1,720,22096967
Nonclassical representation,Admissible refinement,1.0585853585531677,1.0399450376138712,0.08692215890792584,1,720,22096967
Nonclassical representation,Oracle state,1.0585853585531677,1.05325567185325,0.08419478577984883,1,720,22096967
Baseline,Design erasure,1.0576851873512656,1.0974709012659694,0.08324899095077502,1,721,1343034665
Baseline,Admissible refinement,1.0576851873512656,0.9425794635358908,0.08094752504539031,1,721,1343034665
Baseline,Oracle state,1.0576851873512656,0.9572777035561476,0.07980185414141004,1,721,1343034665
Positivity stress,Design erasure,1.07743220132472,1.476655650416062,0.09638757353594589,0,721,1343034665
Positivity stress,Admissible refinement,1.07743220132472,1.219385897710863,0.09548421592319024,1,721,1343034665
Positivity stress,Oracle state,1.07743220132472,1.2537733192500222,0.09376792180329546,1,721,1343034665
Outcome compression,Design erasure,1.061270278149825,1.179769164768777,0.09185569917274264,1,721,1343034665
Outcome compression,Admissible refinement,1.061270278149825,1.14399297355205,0.09369588090432994,1,721,1343034665
Outcome compression,Oracle state,1.061270278149825,1.1320980977488506,0.09220958806364499,1,721,1343034665
Nonclassical representation,Design erasure,1.0520868916217228,0.9972292054367431,0.08984118756430341,1,721,1343034665
Nonclassical representation,Admissible refinement,1.0520868916217228,0.9637615829603082,0.09047565978105435,1,721,1343034665
Nonclassical representation,Oracle state,1.0520868916217228,0.9439206937745621,0.0906186220451954,1,721,1343034665
Baseline,Design erasure,1.1312039360758486,1.30194811229511,0.11201658902316632,1,722,3447493920
Baseline,Admissible refinement,1.1312039360758486,1.11734134537511,0.1061186915007988,1,722,3447493920
Baseline,Oracle state,1.1312039360758486,1.1175196482727767,0.10291543917658108,1,722,3447493920
Positivity stress,Design erasure,1.0626673267938607,1.3905596313134854,0.09425373834215531,0,722,3447493920
Positivity stress,Admissible refinement,1.0626673267938607,1.0833430581265457,0.09219382368023052,1,722,3447493920
Positivity stress,Oracle state,1.0626673267938607,1.0628402204137808,0.09312740349720913,1,722,3447493920
Outcome compression,Design erasure,1.054772563871863,0.9930021138917356,0.08753086557121746,1,722,3447493920
Outcome compression,Admissible refinement,1.054772563871863,0.9365093202842034,0.09089349798578611,1,722,3447493920
Outcome compression,Oracle state,1.054772563871863,0.9784920486347582,0.08589586176668161,1,722,3447493920
Nonclassical representation,Design erasure,1.088035247068539,1.220453613415602,0.07569313457578689,1,722,3447493920
Nonclassical representation,Admissible refinement,1.088035247068539,1.174721482337401,0.07722517229861091,1,722,3447493920
Nonclassical representation,Oracle state,1.088035247068539,1.1919047669842602,0.07418185836618398,1,722,3447493920
Baseline,Design erasure,1.1152707008726834,1.402732996056076,0.09469337222274006,0,723,2455515561
Baseline,Admissible refinement,1.1152707008726834,1.2144862094084568,0.09219990942764257,1,723,2455515561
Baseline,Oracle state,1.1152707008726834,1.1915074905223528,0.09208851977824598,1,723,2455515561
Positivity stress,Design erasure,1.0766621660942033,1.4304313869656315,0.10179808570929122,0,723,2455515561
Positivity stress,Admissible refinement,1.0766621660942033,1.1593971218904415,0.10451359346416364,1,723,2455515561
Positivity stress,Oracle state,1.0766621660942033,1.1614722747146904,0.10140886943282895,1,723,2455515561
Outcome compression,Design erasure,1.0867343377222392,1.0711742524490182,0.08761828980017768,1,723,2455515561
Outcome compression,Admissible refinement,1.0867343377222392,1.0056280639173096,0.08869676310718376,1,723,2455515561
Outcome compression,Oracle state,1.0867343377222392,1.0381357238722155,0.08582447037564801,1,723,2455515561
Nonclassical representation,Design erasure,1.0879069960140113,0.9992094229431687,0.09540149141750974,1,723,2455515561
Nonclassical representation,Admissible refinement,1.0879069960140113,0.9614451091490256,0.09614510936380091,1,723,2455515561
Nonclassical representation,Oracle state,1.0879069960140113,0.9630907012430487,0.09442853790786213,1,723,2455515561
Baseline,Design erasure,1.0327085666741393,1.2231844858077983,0.09055516454810221,0,724,4221758269
Baseline,Admissible refinement,1.0327085666741393,1.1130174500628556,0.0900041106573018,1,724,4221758269
Baseline,Oracle state,1.0327085666741393,1.1226719408572834,0.08896480927261437,1,724,4221758269
Positivity stress,Design erasure,1.1087448094772452,1.1892757590588747,0.10700802859846373,1,724,4221758269
Positivity stress,Admissible refinement,1.1087448094772452,0.8761442037840619,0.11233961345511963,0,724,4221758269
Positivity stress,Oracle state,1.1087448094772452,0.8604520413976046,0.11535361875119818,0,724,4221758269
Outcome compression,Design erasure,1.0054876733145044,1.049452581156536,0.08683243347282414,1,724,4221758269
Outcome compression,Admissible refinement,1.0054876733145044,1.0006810696667323,0.0852549889400099,1,724,4221758269
Outcome compression,Oracle state,1.0054876733145044,1.0306401322141867,0.0857094700527642,1,724,4221758269
Nonclassical representation,Design erasure,1.030976353733851,1.0164931070933922,0.08375983644894362,1,724,4221758269
Nonclassical representation,Admissible refinement,1.030976353733851,0.9838712307483626,0.08573670589178035,1,724,4221758269
Nonclassical representation,Oracle state,1.030976353733851,0.9704638214283772,0.0837243771791407,1,724,4221758269
Baseline,Design erasure,1.0644272499318157,1.2381499666976856,0.09243507635284566,1,725,1610816312
Baseline,Admissible refinement,1.0644272499318157,1.0831573388038414,0.09094215306394975,1,725,1610816312
Baseline,Oracle state,1.0644272499318157,1.086198291104876,0.09076153039217676,1,725,1610816312
Positivity stress,Design erasure,1.046146426903508,1.1313340949233,0.08689701829545647,1,725,1610816312
Positivity stress,Admissible refinement,1.046146426903508,0.8261176601271758,0.08779350208454094,0,725,1610816312
Positivity stress,Oracle state,1.046146426903508,0.8275147358399703,0.08769316799467508,0,725,1610816312
Outcome compression,Design erasure,1.0886070089058322,1.072643348207804,0.08443187678722142,1,725,1610816312
Outcome compression,Admissible refinement,1.0886070089058322,1.0200048835246167,0.08332726202958726,1,725,1610816312
Outcome compression,Oracle state,1.0886070089058322,1.0271604527160287,0.0816967276662845,1,725,1610816312
Nonclassical representation,Design erasure,1.058902311919413,0.9856526301259202,0.08716640725611498,1,725,1610816312
Nonclassical representation,Admissible refinement,1.058902311919413,0.9414130663723906,0.08994608967511789,1,725,1610816312
Nonclassical representation,Oracle state,1.058902311919413,0.9534308354098198,0.08173011825060449,1,725,1610816312
Baseline,Design erasure,1.0422616959457762,1.0032600831885348,0.09690282944554125,1,726,4040106750
Baseline,Admissible refinement,1.0422616959457762,0.8772572426009313,0.09607489489076515,1,726,4040106750
Baseline,Oracle state,1.0422616959457762,0.8958789873022136,0.09774526705669966,1,726,4040106750
Positivity stress,Design erasure,1.0878396033849422,1.3002722070121013,0.09111522368721661,0,726,4040106750
Positivity stress,Admissible refinement,1.0878396033849422,1.0307055790467174,0.09566154647589625,1,726,4040106750
Positivity stress,Oracle state,1.0878396033849422,1.0086788286027182,0.09612675940086222,1,726,4040106750
Outcome compression,Design erasure,1.0875938640231892,1.3383026278167276,0.09164425457530671,0,726,4040106750
Outcome compression,Admissible refinement,1.0875938640231892,1.2890277742097214,0.09428667110826666,0,726,4040106750
Outcome compression,Oracle state,1.0875938640231892,1.2520465900599522,0.08880444540989894,1,726,4040106750
Nonclassical representation,Design erasure,1.0596613834966446,0.9854585185904744,0.08777380315468608,1,726,4040106750
Nonclassical representation,Admissible refinement,1.0596613834966446,0.9471281302623846,0.08773402230548082,1,726,4040106750
Nonclassical representation,Oracle state,1.0596613834966446,0.9608562581314372,0.08703211112241041,1,726,4040106750
Baseline,Design erasure,1.0813953320616694,1.208030114510699,0.1020245308856647,1,727,1227314637
Baseline,Admissible refinement,1.0813953320616694,1.0825796911793775,0.10196631739469718,1,727,1227314637
Baseline,Oracle state,1.0813953320616694,1.0979811179953347,0.0990389866787035,1,727,1227314637
Positivity stress,Design erasure,1.1049278510640628,1.3307208563199564,0.10345258901747052,0,727,1227314637
Positivity stress,Admissible refinement,1.1049278510640628,1.0330847209768323,0.10610712807918365,1,727,1227314637
Positivity stress,Oracle state,1.1049278510640628,1.0281434061482577,0.10013739437166835,1,727,1227314637
Outcome compression,Design erasure,1.0653100662138897,1.1134942678191098,0.07446369112671598,1,727,1227314637
Outcome compression,Admissible refinement,1.0653100662138897,1.0512065115376263,0.07733428949537616,1,727,1227314637
Outcome compression,Oracle state,1.0653100662138897,1.0574392143139513,0.07416196353981264,1,727,1227314637
Nonclassical representation,Design erasure,1.0492919772696891,1.246655184266266,0.09354848747366529,0,727,1227314637
Nonclassical representation,Admissible refinement,1.0492919772696891,1.1926842571442944,0.09547918071893388,1,727,1227314637
Nonclassical representation,Oracle state,1.0492919772696891,1.1798913227946057,0.09495713106853655,1,727,1227314637
Baseline,Design erasure,1.1215170734290185,1.147804090602116,0.1147747903047471,1,728,1359658455
Baseline,Admissible refinement,1.1215170734290185,0.9953232787110322,0.10876752691872163,1,728,1359658455
Baseline,Oracle state,1.1215170734290185,1.0123496566924157,0.10570083728685412,1,728,1359658455
Positivity stress,Design erasure,1.0671503193191172,1.5164031313873856,0.08996829850363865,0,728,1359658455
Positivity stress,Admissible refinement,1.0671503193191172,1.2246420835601133,0.09201500790680073,1,728,1359658455
Positivity stress,Oracle state,1.0671503193191172,1.2304176487795213,0.09221758833787029,1,728,1359658455
Outcome compression,Design erasure,1.0487666957534196,1.135017859684787,0.09024459590070315,1,728,1359658455
Outcome compression,Admissible refinement,1.0487666957534196,1.0878148470342028,0.09016379779568282,1,728,1359658455
Outcome compression,Oracle state,1.0487666957534196,1.0980465165548958,0.08851031015825171,1,728,1359658455
Nonclassical representation,Design erasure,1.0931171037600769,1.150549022304954,0.10016576547201177,1,728,1359658455
Nonclassical representation,Admissible refinement,1.0931171037600769,1.073037867312492,0.10177859030260378,1,728,1359658455
Nonclassical representation,Oracle state,1.0931171037600769,1.0491161433964435,0.09967113941852139,1,728,1359658455
Baseline,Design erasure,1.1226706148853205,1.1788546078703288,0.09773757658108136,1,729,3333921122
Baseline,Admissible refinement,1.1226706148853205,1.021424987183497,0.09533758803790113,1,729,3333921122
Baseline,Oracle state,1.1226706148853205,1.0600439139542248,0.09398055820055845,1,729,3333921122
Positivity stress,Design erasure,1.1249469796777574,1.1616033032862978,0.1002519864063065,1,729,3333921122
Positivity stress,Admissible refinement,1.1249469796777574,0.9486225878009207,0.10143104543641294,1,729,3333921122
Positivity stress,Oracle state,1.1249469796777574,0.9663033967474047,0.09970306669325715,1,729,3333921122
Outcome compression,Design erasure,1.0433484335579093,1.0675509798704044,0.08814398884407669,1,729,3333921122
Outcome compression,Admissible refinement,1.0433484335579093,1.013258785501247,0.09019622851520501,1,729,3333921122
Outcome compression,Oracle state,1.0433484335579093,1.0269791803647215,0.0883039739349516,1,729,3333921122
Nonclassical representation,Design erasure,1.0214557706970595,1.1566035500088039,0.09905399845744481,1,729,3333921122
Nonclassical representation,Admissible refinement,1.0214557706970595,1.097993489259864,0.09698401678201353,1,729,3333921122
Nonclassical representation,Oracle state,1.0214557706970595,1.10671081424493,0.09309995539725664,1,729,3333921122
Baseline,Design erasure,1.0250460009963802,1.242818929032723,0.08736385543019715,0,730,2298891782
Baseline,Admissible refinement,1.0250460009963802,1.123114155100613,0.08663728192469927,1,730,2298891782
Baseline,Oracle state,1.0250460009963802,1.1235900241575225,0.08456642928103213,1,730,2298891782
Positivity stress,Design erasure,1.0727736010983948,1.3650277030038651,0.11478757460600421,0,730,2298891782
Positivity stress,Admissible refinement,1.0727736010983948,0.9936511699222447,0.11541020185624706,1,730,2298891782
Positivity stress,Oracle state,1.0727736010983948,0.9758823005840521,0.114813795216381,1,730,2298891782
Outcome compression,Design erasure,1.0556483425348278,1.1766852073736833,0.08736461359511528,1,730,2298891782
Outcome compression,Admissible refinement,1.0556483425348278,1.0704271851057603,0.0935175624905394,1,730,2298891782
Outcome compression,Oracle state,1.0556483425348278,1.0905020949507918,0.09050768369073244,1,730,2298891782
Nonclassical representation,Design erasure,1.07700582689428,1.1798291450350125,0.10548114642425863,1,730,2298891782
Nonclassical representation,Admissible refinement,1.07700582689428,1.151885722001935,0.10643593016737887,1,730,2298891782
Nonclassical representation,Oracle state,1.07700582689428,1.144858186113009,0.10116367817299782,1,730,2298891782
Baseline,Design erasure,1.0835921478948851,1.327067221438077,0.09615622673850618,0,731,1937674162
Baseline,Admissible refinement,1.0835921478948851,1.1948042011660116,0.0960847434893517,1,731,1937674162
Baseline,Oracle state,1.0835921478948851,1.213560019846076,0.09314860754196311,1,731,1937674162
Positivity stress,Design erasure,1.111798623906458,1.397070019594438,0.10735520845395957,0,731,1937674162
Positivity stress,Admissible refinement,1.111798623906458,1.1231347998626742,0.11012146125777594,1,731,1937674162
Positivity stress,Oracle state,1.111798623906458,1.1637771125039598,0.11000148147419575,1,731,1937674162
Outcome compression,Design erasure,1.0456678213629103,1.0408366021642774,0.0977903515170068,1,731,1937674162
Outcome compression,Admissible refinement,1.0456678213629103,0.987404993985693,0.09765633158716465,1,731,1937674162
Outcome compression,Oracle state,1.0456678213629103,0.9761818792987701,0.09455911943213377,1,731,1937674162
Nonclassical representation,Design erasure,1.0639874793237643,1.1649299367806878,0.09461112516532823,1,731,1937674162
Nonclassical representation,Admissible refinement,1.0639874793237643,1.1240139915496203,0.09482539156770645,1,731,1937674162
Nonclassical representation,Oracle state,1.0639874793237643,1.1119956009760221,0.09214652036231312,1,731,1937674162
Baseline,Design erasure,1.0598300657833588,0.8887132992253733,0.08872520588146061,1,732,4084779942
Baseline,Admissible refinement,1.0598300657833588,0.7982520078674552,0.08725544386455872,0,732,4084779942
Baseline,Oracle state,1.0598300657833588,0.773023902163729,0.08698318577533337,0,732,4084779942
Positivity stress,Design erasure,1.0858955797571155,1.5200520585236277,0.09712506810163613,0,732,4084779942
Positivity stress,Admissible refinement,1.0858955797571155,1.251503828952307,0.10096631970259838,1,732,4084779942
Positivity stress,Oracle state,1.0858955797571155,1.242523293664138,0.09761551050519028,1,732,4084779942
Outcome compression,Design erasure,1.0744581369909174,1.1578252855797933,0.09145979089072785,1,732,4084779942
Outcome compression,Admissible refinement,1.0744581369909174,1.1193380952512186,0.09224791786362442,1,732,4084779942
Outcome compression,Oracle state,1.0744581369909174,1.1075361467642681,0.09164975089821528,1,732,4084779942
Nonclassical representation,Design erasure,1.0524434917049388,1.0521711946219123,0.08020609312564118,1,732,4084779942
Nonclassical representation,Admissible refinement,1.0524434917049388,0.9914116819328893,0.08512796010287366,1,732,4084779942
Nonclassical representation,Oracle state,1.0524434917049388,0.9949000608248282,0.08605079268408139,1,732,4084779942
Baseline,Design erasure,1.0716545330507767,1.2565095226643537,0.10146348962750473,1,733,2381869098
Baseline,Admissible refinement,1.0716545330507767,1.132044265963804,0.09966908939017331,1,733,2381869098
Baseline,Oracle state,1.0716545330507767,1.1378003158256393,0.09660206359114534,1,733,2381869098
Positivity stress,Design erasure,1.0485961020809107,1.4109773553237117,0.09652223518100762,0,733,2381869098
Positivity stress,Admissible refinement,1.0485961020809107,1.071833640919131,0.09497849798487226,1,733,2381869098
Positivity stress,Oracle state,1.0485961020809107,1.1061858923015784,0.09362201820377962,1,733,2381869098
Outcome compression,Design erasure,1.0402158101806651,1.125493084798967,0.09084704603243866,1,733,2381869098
Outcome compression,Admissible refinement,1.0402158101806651,1.0485178936126471,0.09219256622174535,1,733,2381869098
Outcome compression,Oracle state,1.0402158101806651,1.049026462101398,0.08983771391832919,1,733,2381869098
Nonclassical representation,Design erasure,1.0737983545549183,1.203959258316494,0.0953549304799512,1,733,2381869098
Nonclassical representation,Admissible refinement,1.0737983545549183,1.1117056055642516,0.09435349472374085,1,733,2381869098
Nonclassical representation,Oracle state,1.0737983545549183,1.1401451867074426,0.09390477823997449,1,733,2381869098
Baseline,Design erasure,1.0358890403077488,1.2154689602036028,0.07972244889664264,0,734,965991354
Baseline,Admissible refinement,1.0358890403077488,1.065384539847698,0.08263681103724604,1,734,965991354
Baseline,Oracle state,1.0358890403077488,1.0720438688950737,0.07742089978063744,1,734,965991354
Positivity stress,Design erasure,1.054281560558519,1.3284684275543177,0.09498887697721337,0,734,965991354
Positivity stress,Admissible refinement,1.054281560558519,1.0789507276965427,0.10092447636223388,1,734,965991354
Positivity stress,Oracle state,1.054281560558519,1.0840555818034734,0.09886063028295333,1,734,965991354
Outcome compression,Design erasure,1.108526966247469,1.039065561503909,0.07696650722510655,1,734,965991354
Outcome compression,Admissible refinement,1.108526966247469,0.962832095321268,0.08109717606376621,1,734,965991354
Outcome compression,Oracle state,1.108526966247469,0.9979186930194026,0.07887943165243053,1,734,965991354
Nonclassical representation,Design erasure,1.063592999483512,1.1185421878313522,0.08741411946573169,1,734,965991354
Nonclassical representation,Admissible refinement,1.063592999483512,1.07489983699809,0.08752733507905014,1,734,965991354
Nonclassical representation,Oracle state,1.063592999483512,1.0757732817537182,0.08243420407674783,1,734,965991354
Baseline,Design erasure,1.071991248430128,1.0634062500537902,0.10945286402793045,1,735,2666532481
Baseline,Admissible refinement,1.071991248430128,0.9251945314355046,0.10465339817018413,1,735,2666532481
Baseline,Oracle state,1.071991248430128,0.9298278100000978,0.10240694966012046,1,735,2666532481
Positivity stress,Design erasure,1.0530794842153377,1.4963975513651278,0.09707984754920257,0,735,2666532481
Positivity stress,Admissible refinement,1.0530794842153377,1.2853539885475957,0.10564500912796093,0,735,2666532481
Positivity stress,Oracle state,1.0530794842153377,1.2848161643600298,0.10327151469502932,0,735,2666532481
Outcome compression,Design erasure,1.0260016929259417,1.0330512583469573,0.08209057441768394,1,735,2666532481
Outcome compression,Admissible refinement,1.0260016929259417,0.9601440775267849,0.08280342226987998,1,735,2666532481
Outcome compression,Oracle state,1.0260016929259417,0.9698680563908673,0.08111100081707666,1,735,2666532481
Nonclassical representation,Design erasure,1.04122161060884,0.9496544609036002,0.07522641879040247,1,735,2666532481
Nonclassical representation,Admissible refinement,1.04122161060884,0.895565400245305,0.07741914618818388,1,735,2666532481
Nonclassical representation,Oracle state,1.04122161060884,0.9272297774099107,0.07536621783961149,1,735,2666532481
Baseline,Design erasure,1.0912830032124743,1.2184547693542525,0.0916200373533019,1,736,2053436635
Baseline,Admissible refinement,1.0912830032124743,1.0579634661190769,0.08880990474364389,1,736,2053436635
Baseline,Oracle state,1.0912830032124743,1.0440229207342446,0.08733332956722015,1,736,2053436635
Positivity stress,Design erasure,1.0904759194915297,1.396845967853068,0.0991068984826239,0,736,2053436635
Positivity stress,Admissible refinement,1.0904759194915297,1.1805030458664205,0.10246459848717011,1,736,2053436635
Positivity stress,Oracle state,1.0904759194915297,1.167524001094959,0.10439332159951081,1,736,2053436635
Outcome compression,Design erasure,1.056134141905604,1.0361526247644233,0.09519515580685824,1,736,2053436635
Outcome compression,Admissible refinement,1.056134141905604,0.9873772014979767,0.09562654932142045,1,736,2053436635
Outcome compression,Oracle state,1.056134141905604,0.9783745120190961,0.0975161976534771,1,736,2053436635
Nonclassical representation,Design erasure,1.0910098821626497,1.1704959515195652,0.08512665493808994,1,736,2053436635
Nonclassical representation,Admissible refinement,1.0910098821626497,1.1040160286866039,0.08608709001953668,1,736,2053436635
Nonclassical representation,Oracle state,1.0910098821626497,1.101312594555867,0.086039766482709,1,736,2053436635
Baseline,Design erasure,1.0630112709882409,1.0510298446091246,0.10316806927143876,1,737,2446714615
Baseline,Admissible refinement,1.0630112709882409,0.888125273250146,0.09668768750038569,1,737,2446714615
Baseline,Oracle state,1.0630112709882409,0.8875924202570421,0.09566021916490575,1,737,2446714615
Positivity stress,Design erasure,1.0559110349028071,1.5795416969762581,0.09535399336655523,0,737,2446714615
Positivity stress,Admissible refinement,1.0559110349028071,1.317121512205372,0.09973597952581933,0,737,2446714615
Positivity stress,Oracle state,1.0559110349028071,1.3335463337076041,0.09933504728610087,0,737,2446714615
Outcome compression,Design erasure,1.076662651608255,1.1810065762851987,0.09078983467952895,1,737,2446714615
Outcome compression,Admissible refinement,1.076662651608255,1.149051445818277,0.09105887831656582,1,737,2446714615
Outcome compression,Oracle state,1.076662651608255,1.1760755475694098,0.08969647840589533,1,737,2446714615
Nonclassical representation,Design erasure,1.0610796364469441,1.0027705694845166,0.09106378813219813,1,737,2446714615
Nonclassical representation,Admissible refinement,1.0610796364469441,0.9550986061037301,0.09203725140617049,1,737,2446714615
Nonclassical representation,Oracle state,1.0610796364469441,0.9362591538268961,0.0879906272348996,1,737,2446714615
Baseline,Design erasure,1.0406641917680992,1.1017803181524424,0.08001810607825395,1,738,1420478947
Baseline,Admissible refinement,1.0406641917680992,0.9941355897415279,0.08040888455473252,1,738,1420478947
Baseline,Oracle state,1.0406641917680992,0.9806008021142764,0.08015126628974331,1,738,1420478947
Positivity stress,Design erasure,1.0942954338361854,1.279046026334819,0.09650460356296088,1,738,1420478947
Positivity stress,Admissible refinement,1.0942954338361854,1.019197576784235,0.10089517187256715,1,738,1420478947
Positivity stress,Oracle state,1.0942954338361854,1.1194820619666774,0.09843330825010596,1,738,1420478947
Outcome compression,Design erasure,1.076742076853503,0.9700546732031824,0.08238221016398395,1,738,1420478947
Outcome compression,Admissible refinement,1.076742076853503,0.936203078088632,0.08711161735850256,1,738,1420478947
Outcome compression,Oracle state,1.076742076853503,0.9024334268541091,0.08563785161782142,0,738,1420478947
Nonclassical representation,Design erasure,1.0366618735699042,1.2476764574761818,0.09149466353121147,0,738,1420478947
Nonclassical representation,Admissible refinement,1.0366618735699042,1.1938685372061215,0.08946602717738253,1,738,1420478947
Nonclassical representation,Oracle state,1.0366618735699042,1.1868135468499363,0.08450333477486094,1,738,1420478947
Baseline,Design erasure,1.098285145392081,1.2261287015888886,0.08983621022769073,1,739,3065919459
Baseline,Admissible refinement,1.098285145392081,1.0993746561132454,0.09079323261596348,1,739,3065919459
Baseline,Oracle state,1.098285145392081,1.104333687031708,0.08801796686210146,1,739,3065919459
Positivity stress,Design erasure,1.0893120154536708,1.3776597704139972,0.08734104312447384,0,739,3065919459
Positivity stress,Admissible refinement,1.0893120154536708,1.166184520657939,0.08780359318681119,1,739,3065919459
Positivity stress,Oracle state,1.0893120154536708,1.1323020395155794,0.08513154334417027,1,739,3065919459
Outcome compression,Design erasure,1.050761319649392,0.9580423422259986,0.08754085082563318,1,739,3065919459
Outcome compression,Admissible refinement,1.050761319649392,0.9245738891463089,0.08702701520515715,1,739,3065919459
Outcome compression,Oracle state,1.050761319649392,0.9638250012411824,0.08517726183110139,1,739,3065919459
Nonclassical representation,Design erasure,1.0618916131647482,1.0675189635934315,0.09634719684622332,1,739,3065919459
Nonclassical representation,Admissible refinement,1.0618916131647482,0.9847432368161809,0.09275525505606581,1,739,3065919459
Nonclassical representation,Oracle state,1.0618916131647482,1.0046615413928803,0.09221975779936457,1,739,3065919459
Baseline,Design erasure,1.0281540717457287,1.2073999215643343,0.0896621555716232,0,740,1954645328
Baseline,Admissible refinement,1.0281540717457287,1.111542713120014,0.08970087505696882,1,740,1954645328
Baseline,Oracle state,1.0281540717457287,1.0738430582058585,0.0846328830860255,1,740,1954645328
Positivity stress,Design erasure,1.0985309389068474,1.3561134903537753,0.10290230626933994,0,740,1954645328
Positivity stress,Admissible refinement,1.0985309389068474,1.072763980323129,0.10651193961168487,1,740,1954645328
Positivity stress,Oracle state,1.0985309389068474,1.1046326485881603,0.10554730687171342,1,740,1954645328
Outcome compression,Design erasure,1.0509907289989737,1.154354727439544,0.09676489113451775,1,740,1954645328
Outcome compression,Admissible refinement,1.0509907289989737,1.0971369451328818,0.0969412114473923,1,740,1954645328
Outcome compression,Oracle state,1.0509907289989737,1.1562489004621062,0.09381711708611587,1,740,1954645328
Nonclassical representation,Design erasure,1.0480915132373223,1.142352495102726,0.08977883950674076,1,740,1954645328
Nonclassical representation,Admissible refinement,1.0480915132373223,1.10944911799946,0.09180383720276429,1,740,1954645328
Nonclassical representation,Oracle state,1.0480915132373223,1.1257654710841118,0.09139395191566373,1,740,1954645328
Baseline,Design erasure,1.050181482802231,1.180567251424437,0.10685602947263531,1,741,2305095736
